,DATE_ONLY,HOUR,WIND_DIRECTION,WIND_SPEED,TEMPERATURE,INDOOR_TEMP,HUMIDITY
4701,2022-07-15,21,20.0,46.0,28.3,24.33,64.19685241379324
4702,2022-07-15,22,50.0,46.0,27.2,23.37,
4703,2022-07-15,23,70.0,46.0,26.1,24.35,
4704,2022-07-16,0,97.5,34.75,25.675,23.42,
4705,2022-07-16,1,,,,22.42,
4706,2022-07-16,2,116.66666666666667,32.666666666666664,24.666666666666668,24.13,
4707,2022-07-16,3,,,,22.24,
4708,2022-07-16,4,340.0,27.666666666666668,24.8,23.5,
4709,2022-07-16,5,265.7142857142857,23.142857142857142,23.942857142857143,23.41,
4710,2022-07-16,6,252.85714285714286,24.571428571428573,23.957142857142856,25.28,
4711,2022-07-16,7,30.0,18.0,25.0,238.55456776809947,
4712,2022-07-16,8,30.0,15.0,25.0,23.97,
4713,2022-07-16,9,,,,23.56,
4714,2022-07-16,10,,,,23.77,
4715,2022-07-16,11,,,,24.91,
4716,2022-07-16,12,275.0,33.5,22.5,25.68,77.31522581994454
4717,2022-07-16,13,260.0,15.0,23.3,25.38,
4718,2022-07-16,14,,,,24.34,
4719,2022-07-16,15,,,,24.13,
4720,2022-07-16,16,213.33333333333334,22.333333333333332,23.400000000000002,22.72,
4721,2022-07-16,17,360.0,21.0,24.4,25.03,
4722,2022-07-16,18,38.75,42.0,24.6,23.27,
4723,2022-07-16,19,70.0,46.0,25.6,23.65,
4724,2022-07-16,20,70.0,40.0,25.32,23.98,
4725,2022-07-16,21,50.0,46.0,26.1,23.16,
4726,2022-07-16,22,84.44444444444444,58.333333333333336,26.044444444444444,21.86,
4727,2022-07-16,23,100.0,72.0,27.2,23.59,
4728,2022-07-17,0,95.0,67.0,27.2,22.26,
4729,2022-07-17,1,107.5,36.0,25.0,21.9,
4730,2022-07-17,2,,,,21.52,
4731,2022-07-17,3,110.0,51.0,24.4,23.08,
4732,2022-07-17,4,195.0,26.0,23.95,23.68,
4733,2022-07-17,5,110.0,41.0,24.266666666666666,22.48,
4734,2022-07-17,6,232.0,26.0,24.139999999999997,22.87,
4735,2022-07-17,7,250.0,18.666666666666668,23.95,22.94,66.16353112064941
4736,2022-07-17,8,256.6666666666667,25.666666666666668,23.933333333333334,24.11,66.22781358354459
4737,2022-07-17,9,,,,23.76,
4738,2022-07-17,10,233.33333333333334,26.0,23.2,24.24,
4739,2022-07-17,11,123.33333333333333,26.0,23.733333333333334,25.96,
4740,2022-07-17,12,155.0,23.25,23.225,24.99,
4741,2022-07-17,13,250.0,36.0,22.8,23.97,
4742,2022-07-17,14,230.0,26.0,22.8,25.14,63.05777286005255
4743,2022-07-17,15,240.0,15.0,22.8,26.01,
4744,2022-07-17,16,,,,24.14,
4745,2022-07-17,17,193.33333333333334,26.0,23.233333333333334,22.67,
4746,2022-07-17,18,180.0,26.0,24.75,24.62,
4747,2022-07-17,19,180.0,19.0,26.96666666666667,24.9,51.75027455785599
4748,2022-07-17,20,,,,21.68,
4749,2022-07-17,21,70.0,62.0,27.8,24.2,
4750,2022-07-17,22,80.0,57.0,27.8,23.11,
4751,2022-07-17,23,40.0,46.0,28.3,23.72,40.39978082285032
4752,2022-07-18,0,50.0,48.5,27.75,24.39,
4753,2022-07-18,1,60.0,46.0,28.9,22.95,
4754,2022-07-18,2,90.0,57.0,25.6,22.52,
4755,2022-07-18,3,103.33333333333333,44.333333333333336,23.933333333333334,24.13,
4756,2022-07-18,4,257.5,26.0,23.8,23.37,
4757,2022-07-18,5,250.0,36.0,23.3,22.2,
4758,2022-07-18,6,,,,24.71,
4759,2022-07-18,7,240.0,36.0,23.3,24.98,
4760,2022-07-18,8,240.0,31.0,22.8,24.88,
4761,2022-07-18,9,,,,24.16,
4762,2022-07-18,10,,,,24.91,65.94591179524768
4763,2022-07-18,11,220.0,19.0,22.066666666666666,24.92,
4764,2022-07-18,12,208.33333333333334,16.0,22.099999999999998,25.33,
4765,2022-07-18,13,230.0,26.0,22.133333333333336,24.11,
4766,2022-07-18,14,250.0,36.0,21.7,25.83,
4767,2022-07-18,15,250.0,31.0,21.1,25.21,
4768,2022-07-18,16,270.0,15.0,22.8,24.79,
4769,2022-07-18,17,335.0,23.5,25.8,23.43,
4770,2022-07-18,18,236.66666666666666,19.0,24.5,23.86,
4771,2022-07-18,19,336.6666666666667,39.333333333333336,26.099999999999998,24.91,
4772,2022-07-18,20,10.0,46.0,27.8,21.77,
4773,2022-07-18,21,360.0,46.0,27.8,21.96,
4774,2022-07-18,22,10.0,41.0,27.8,23.41,
4775,2022-07-18,23,10.0,41.0,27.2,22.05,
4776,2022-07-19,0,15.0,43.5,27.5,24.4,
4777,2022-07-19,1,20.0,51.0,27.8,21.83,
4778,2022-07-19,2,66.0,33.0,23.5,21.57,
4779,2022-07-19,3,314.14285714285717,35.285714285714285,23.25714285714286,22.58,
4780,2022-07-19,4,278.0,33.0,22.880000000000003,23.79,
4781,2022-07-19,5,272.0,32.0,23.4,23.38,
4782,2022-07-19,6,30.0,33.5,24.025,24.3,
4783,2022-07-19,7,260.0,15.0,23.3,24.06,
4784,2022-07-19,8,238.57142857142858,24.571428571428573,22.342857142857145,25.38,
4785,2022-07-19,9,,,,26.09,
4786,2022-07-19,10,286.0,33.0,21.919999999999998,24.2,
4787,2022-07-19,11,250.0,15.0,21.1,26.41,
4788,2022-07-19,12,,,,24.51,
4789,2022-07-19,13,263.3333333333333,24.333333333333332,21.599999999999998,25.61,
4790,2022-07-19,14,246.66666666666666,22.333333333333332,20.900000000000002,23.78,
4791,2022-07-19,15,90.0,31.0,20.6,23.73,
4792,2022-07-19,16,240.0,31.0,21.1,24.77,
4793,2022-07-19,17,,,,24.41,
4794,2022-07-19,18,,,,23.4,
4795,2022-07-19,19,310.0,31.0,23.9,24.9,
4796,2022-07-19,20,,,,22.22,
4797,2022-07-19,21,10.0,21.0,23.9,22.96,
4798,2022-07-19,22,340.0,36.0,26.7,21.58,
4799,2022-07-19,23,,,,23.5,
4800,2022-07-20,0,,,,22.38,
4801,2022-07-20,1,40.0,51.0,27.2,21.56,
4802,2022-07-20,2,40.0,36.0,27.2,22.02,
4803,2022-07-20,3,20.0,31.0,26.7,24.06,62.24318344562896
4804,2022-07-20,4,40.0,15.0,25.0,21.9,
4805,2022-07-20,5,310.0,21.0,24.4,24.46,
4806,2022-07-20,6,280.0,26.0,23.6,23.64,
4807,2022-07-20,7,270.0,31.0,22.2,24.58,
4808,2022-07-20,8,250.0,26.0,21.7,26.04,
4809,2022-07-20,9,,,,26.45,
4810,2022-07-20,10,240.0,36.0,20.0,24.23,
4811,2022-07-20,11,240.0,31.0,19.4,25.01,
4812,2022-07-20,12,,,,24.91,
4813,2022-07-20,13,210.0,21.0,20.0,26.03,
4814,2022-07-20,14,240.0,31.0,20.6,26.25,
4815,2022-07-20,15,240.0,26.0,18.9,25.12,
4816,2022-07-20,16,240.0,31.0,20.0,24.74,59.34774240786642
4817,2022-07-20,17,260.0,36.0,22.2,22.73,68.24144438546487
4818,2022-07-20,18,265.0,28.5,23.049999999999997,23.73,60.945822519838444
4819,2022-07-20,19,181.42857142857142,33.857142857142854,22.514285714285712,22.74,
4820,2022-07-20,20,167.14285714285714,27.142857142857142,23.185714285714287,21.83,
4821,2022-07-20,21,320.0,31.0,26.7,24.28,
4822,2022-07-20,22,350.0,21.0,26.1,22.61,
4823,2022-07-20,23,50.0,36.0,26.1,22.41,
4824,2022-07-21,0,45.0,38.5,26.05,22.64,
4825,2022-07-21,1,40.0,41.0,27.2,21.96,
4826,2022-07-21,2,60.0,46.0,26.0,23.69,
4827,2022-07-21,3,60.0,46.0,26.1,23.18,52.28258458780257
4828,2022-07-21,4,50.0,36.0,26.1,23.98,
4829,2022-07-21,5,60.0,21.0,23.9,21.85,
4830,2022-07-21,6,65.0,44.0,23.35,23.48,
4831,2022-07-21,7,240.0,31.0,21.1,25.09,74.72958861599082
4832,2022-07-21,8,240.0,26.0,21.1,24.1,85.22392511295202
4833,2022-07-21,9,,,,24.83,58.99384610018825
4834,2022-07-21,10,,,,26.02,
4835,2022-07-21,11,,,,25.87,
4836,2022-07-21,12,,,,25.4,
4837,2022-07-21,13,,,,26.31,
4838,2022-07-21,14,,,,25.68,
4839,2022-07-21,15,250.0,26.0,21.0,26.36,
4840,2022-07-21,16,250.0,21.0,21.066666666666666,22.64,
4841,2022-07-21,17,220.0,15.0,21.1,23.16,
4842,2022-07-21,18,,,,22.76,
4843,2022-07-21,19,250.0,26.0,22.2,23.78,
4844,2022-07-21,20,240.0,31.0,24.4,23.43,
4845,2022-07-21,21,280.0,31.0,24.4,21.96,
4846,2022-07-21,22,283.3333333333333,31.0,23.933333333333334,23.37,
4847,2022-07-21,23,,,,298.41102276547826,
4848,2022-07-22,0,,,,22.35,
4849,2022-07-22,1,,,,23.09,
4850,2022-07-22,2,330.0,41.0,23.9,24.23,
4851,2022-07-22,3,320.0,20.6,23.5,22.31,
4852,2022-07-22,4,240.0,26.0,22.8,23.84,
4853,2022-07-22,5,,,,24.45,87.69475391670814
4854,2022-07-22,6,,,,24.72,
4855,2022-07-22,7,230.0,15.0,22.2,22.82,
4856,2022-07-22,8,240.0,26.0,21.7,23.56,
4857,2022-07-22,9,,,,24.09,71.40000838485724
4858,2022-07-22,10,240.0,26.0,21.1,25.38,
4859,2022-07-22,11,,,,26.49,
4860,2022-07-22,12,,,,24.73,
4861,2022-07-22,13,348.42857142857144,22.0,20.771428571428572,26.28,
4862,2022-07-22,14,,,,23.76,
4863,2022-07-22,15,238.0,22.0,20.76,23.72,
4864,2022-07-22,16,266.0,36.0,20.860000000000003,24.95,
4865,2022-07-22,17,260.0,43.0,21.5,24.5,
4866,2022-07-22,18,280.0,36.0,22.799999999999997,25.37,
4867,2022-07-22,19,270.0,36.0,23.9,23.12,
4868,2022-07-22,20,300.0,26.0,25.6,22.97,
4869,2022-07-22,21,252.0,30.0,25.22,22.18,
4870,2022-07-22,22,,,,23.48,
4871,2022-07-22,23,10.0,41.0,27.2,24.14,63.62693562603999
4872,2022-07-23,0,30.0,43.5,27.2,22.74,61.91033165036647
4873,2022-07-23,1,40.0,36.0,26.7,23.23,61.753595974344826
4874,2022-07-23,2,60.0,36.0,26.7,21.73,
4875,2022-07-23,3,50.0,21.0,26.1,23.42,
4876,2022-07-23,4,40.0,15.0,25.0,23.96,
4877,2022-07-23,5,,,,24.23,
4878,2022-07-23,6,,,,24.14,71.43995577019399
4879,2022-07-23,7,,,,23.27,
4880,2022-07-23,8,,,,25.71,68.23043204004594
4881,2022-07-23,9,,,,25.34,
4882,2022-07-23,10,230.0,26.0,21.900000000000002,25.18,
4883,2022-07-23,11,160.0,26.0,21.1,25.1,
4884,2022-07-23,12,,,,26.26,
4885,2022-07-23,13,242.0,30.0,20.76,24.98,
4886,2022-07-23,14,240.0,31.0,21.1,26.13,
4887,2022-07-23,15,230.0,21.0,21.1,24.28,
4888,2022-07-23,16,,,,24.2,
4889,2022-07-23,17,230.0,25.125,21.65,25.14,
4890,2022-07-23,18,271.25,25.875,21.975,24.02,
4891,2022-07-23,19,292.5,30.166666666666668,22.366666666666664,24.96,
4892,2022-07-23,20,270.0,41.0,23.9,23.5,
4893,2022-07-23,21,,,,24.22,
4894,2022-07-23,22,246.0,33.0,23.1,23.79,
4895,2022-07-23,23,250.0,15.0,25.6,22.46,
4896,2022-07-24,0,,,,23.74,
4897,2022-07-24,1,360.0,26.0,26.1,23.68,
4898,2022-07-24,2,,,,23.31,
4899,2022-07-24,3,350.0,21.0,24.4,23.11,
4900,2022-07-24,4,260.0,36.0,22.2,22.7,
4901,2022-07-24,5,220.0,26.0,22.2,24.02,
4902,2022-07-24,6,248.33333333333334,39.333333333333336,21.96666666666667,23.2,
4903,2022-07-24,7,230.0,21.0,21.7,23.19,66.50463898104826
4904,2022-07-24,8,240.0,31.0,21.7,26.36,60.082774634761606
4905,2022-07-24,9,,,,23.52,
4906,2022-07-24,10,230.0,15.0,21.7,25.47,76.53479560109005
4907,2022-07-24,11,220.0,21.0,21.7,24.95,
4908,2022-07-24,12,230.0,18.0,21.15,24.19,
4909,2022-07-24,13,233.33333333333334,19.0,21.066666666666666,25.64,
4910,2022-07-24,14,226.66666666666666,22.666666666666668,21.066666666666666,24.0,
4911,2022-07-24,15,230.0,21.0,21.1,24.97,
4912,2022-07-24,16,240.0,31.0,22.8,24.47,
4913,2022-07-24,17,,,,23.67,
4914,2022-07-24,18,,,,25.1,
4915,2022-07-24,19,20.0,21.0,26.1,23.65,
4916,2022-07-24,20,360.0,41.0,27.2,21.7,
4917,2022-07-24,21,360.0,51.0,27.8,23.83,
4918,2022-07-24,22,60.0,51.0,27.8,21.72,
4919,2022-07-24,23,60.0,36.0,27.8,21.64,68.45476426404876
4920,2022-07-25,0,40.0,38.5,27.8,22.24,
4921,2022-07-25,1,70.0,41.0,28.3,22.66,64.16816580545832
4922,2022-07-25,2,53.333333333333336,41.0,27.266666666666666,23.91,
4923,2022-07-25,3,50.0,21.0,25.6,23.26,
4924,2022-07-25,4,50.0,15.0,25.0,22.53,
4925,2022-07-25,5,330.0,26.0,25.0,23.85,
4926,2022-07-25,6,290.0,36.0,23.599999999999998,22.84,
4927,2022-07-25,7,260.0,36.0,22.2,23.1,
4928,2022-07-25,8,240.0,15.0,21.7,24.38,
4929,2022-07-25,9,,,,25.09,81.00777645480181
4930,2022-07-25,10,230.0,21.0,21.1,24.51,
4931,2022-07-25,11,250.0,26.0,21.1,26.22,
4932,2022-07-25,12,260.0,28.5,21.4,24.08,
4933,2022-07-25,13,260.0,26.0,21.1,25.53,
4934,2022-07-25,14,240.0,26.0,21.85,24.4,
4935,2022-07-25,15,240.0,31.0,21.1,24.57,
4936,2022-07-25,16,240.0,26.0,22.2,24.27,
4937,2022-07-25,17,310.0,15.0,24.4,25.15,
4938,2022-07-25,18,175.0,23.0,25.25,25.43,
4939,2022-07-25,19,60.0,31.0,26.7,23.01,
4940,2022-07-25,20,50.0,67.0,26.1,24.14,
4941,2022-07-25,21,10.0,41.0,27.8,21.56,
4942,2022-07-25,22,360.0,41.0,27.2,22.12,65.8775223526477
4943,2022-07-25,23,20.0,46.0,27.2,22.28,
4944,2022-07-26,0,13.333333333333334,39.333333333333336,25.2,24.5,
4945,2022-07-26,1,,,,22.77,
4946,2022-07-26,2,316.6666666666667,31.0,25.0,22.47,
4947,2022-07-26,3,40.0,57.0,24.4,21.84,
4948,2022-07-26,4,,,,22.35,
4949,2022-07-26,5,300.0,26.0,23.3,23.42,57.92464279927057
4950,2022-07-26,6,275.0,28.5,23.05,22.69,
4951,2022-07-26,7,250.0,22.666666666666668,23.2,22.97,
4952,2022-07-26,8,,,,23.97,
4953,2022-07-26,9,,,,24.88,
4954,2022-07-26,10,250.0,26.0,22.2,25.18,
4955,2022-07-26,11,,,,26.27,
4956,2022-07-26,12,,,,25.18,
4957,2022-07-26,13,266.6666666666667,31.0,21.8,23.88,
4958,2022-07-26,14,248.0,29.0,21.36,24.65,78.8257183357261
4959,2022-07-26,15,,,,24.94,
4960,2022-07-26,16,250.0,26.0,22.1,23.34,
4961,2022-07-26,17,,,,23.06,
4962,2022-07-26,18,,,,22.75,
4963,2022-07-26,19,333.3333333333333,36.0,23.2,23.33,
4964,2022-07-26,20,252.85714285714286,34.57142857142857,23.442857142857143,22.61,
4965,2022-07-26,21,350.0,36.0,23.9,22.65,53.918288821468124
4966,2022-07-26,22,327.77777777777777,37.111111111111114,23.88888888888889,24.33,
4967,2022-07-26,23,,,,22.58,
4968,2022-07-27,0,,,,23.94,
4969,2022-07-27,1,60.0,31.0,26.1,23.43,
4970,2022-07-27,2,70.0,26.0,26.1,24.46,72.28764417558605
4971,2022-07-27,3,120.0,15.0,25.6,23.6,
4972,2022-07-27,4,,,,22.82,
4973,2022-07-27,5,250.0,21.0,23.3,22.19,
4974,2022-07-27,6,241.66666666666666,20.0,23.116666666666664,24.31,
4975,2022-07-27,7,,,,24.36,
4976,2022-07-27,8,250.0,18.666666666666668,23.03333333333333,24.92,61.30631994343709
4977,2022-07-27,9,,,,24.86,
4978,2022-07-27,10,250.0,21.0,22.8,24.04,
4979,2022-07-27,11,240.0,21.0,22.8,24.34,
4980,2022-07-27,12,240.0,18.6,22.880000000000003,24.01,69.20336084640833
4981,2022-07-27,13,230.0,26.0,22.2,26.41,
4982,2022-07-27,14,230.0,21.0,21.7,24.21,
4983,2022-07-27,15,230.0,15.0,21.7,23.86,
4984,2022-07-27,16,240.0,21.0,23.3,25.3,
4985,2022-07-27,17,,,,23.25,
4986,2022-07-27,18,60.0,38.5,26.975,25.02,
4987,2022-07-27,19,50.0,51.0,27.2,22.61,
4988,2022-07-27,20,50.0,51.0,27.2,23.34,
4989,2022-07-27,21,80.0,46.0,28.3,22.17,
4990,2022-07-27,22,60.0,57.0,27.2,24.35,
4991,2022-07-27,23,70.0,51.0,27.8,22.43,
4992,2022-07-28,0,60.0,48.5,27.8,23.7,
4993,2022-07-28,1,40.0,36.0,27.2,21.92,
4994,2022-07-28,2,40.0,41.0,27.2,22.85,
4995,2022-07-28,3,20.0,31.0,26.7,22.39,
4996,2022-07-28,4,30.0,15.0,25.0,24.39,
4997,2022-07-28,5,30.0,15.0,25.0,22.91,
4998,2022-07-28,6,,,,22.62,
4999,2022-07-28,7,,,,24.07,61.59378992781239
5000,2022-07-28,8,210.0,15.0,23.3,23.65,58.52724401966472
5001,2022-07-28,9,,,,23.82,
5002,2022-07-28,10,240.0,31.0,21.7,24.33,
5003,2022-07-28,11,230.0,26.0,21.1,26.41,
5004,2022-07-28,12,235.0,26.0,20.85,25.99,
5005,2022-07-28,13,230.0,26.0,20.6,24.34,
5006,2022-07-28,14,240.0,31.0,20.0,25.92,70.34544246541894
5007,2022-07-28,15,240.0,36.0,19.4,24.84,
5008,2022-07-28,16,240.0,31.0,20.6,24.18,
5009,2022-07-28,17,247.5,22.0,23.025,23.8,62.216465802601704
5010,2022-07-28,18,,,,22.63,
5011,2022-07-28,19,30.0,41.0,27.2,24.53,
5012,2022-07-28,20,60.0,41.0,27.8,21.87,
5013,2022-07-28,21,50.0,51.0,27.2,21.64,
5014,2022-07-28,22,60.0,46.0,28.3,22.62,
5015,2022-07-28,23,,,,22.59,
5016,2022-07-29,0,,,,23.16,
5017,2022-07-29,1,60.0,46.0,27.8,22.25,
5018,2022-07-29,2,40.0,31.0,26.1,21.63,
5019,2022-07-29,3,50.0,26.0,26.1,22.04,
5020,2022-07-29,4,30.0,15.0,25.6,23.84,
5021,2022-07-29,5,60.0,15.0,25.0,21.61,
5022,2022-07-29,6,,,,23.96,
5023,2022-07-29,7,,,,25.12,
5024,2022-07-29,8,230.0,15.0,23.3,26.05,
5025,2022-07-29,9,,,,25.2,
5026,2022-07-29,10,230.0,26.0,22.2,23.77,
5027,2022-07-29,11,250.0,36.0,21.7,25.71,
5028,2022-07-29,12,250.0,36.0,21.15,23.96,
5029,2022-07-29,13,230.0,26.0,20.0,24.98,
5030,2022-07-29,14,240.0,41.0,19.4,23.92,58.48090035595126
5031,2022-07-29,15,240.0,36.0,20.0,24.53,
5032,2022-07-29,16,230.0,31.0,20.6,24.89,
5033,2022-07-29,17,230.0,21.0,25.0,23.97,56.57206254151767
5034,2022-07-29,18,175.0,23.5,25.85,23.56,
5035,2022-07-29,19,,,,22.64,
5036,2022-07-29,20,90.0,46.0,27.2,24.36,
5037,2022-07-29,21,110.0,46.0,26.1,22.3,
5038,2022-07-29,22,,,,24.03,
5039,2022-07-29,23,,,,23.93,
5040,2022-07-30,0,,,,23.7,
5041,2022-07-30,1,86.66666666666667,39.333333333333336,27.866666666666664,24.2,
5042,2022-07-30,2,120.0,46.0,26.7,23.8,
5043,2022-07-30,3,140.0,31.0,26.7,21.8,57.48354498666086
5044,2022-07-30,4,,,,23.42,
5045,2022-07-30,5,,,,22.36,
5046,2022-07-30,6,,,,22.98,
5047,2022-07-30,7,242.85714285714286,20.0,24.157142857142855,24.51,
5048,2022-07-30,8,220.0,15.0,23.95,24.59,
5049,2022-07-30,9,,,,25.52,
5050,2022-07-30,10,230.0,21.0,22.8,25.65,80.8404094943516
5051,2022-07-30,11,,,,26.34,
5052,2022-07-30,12,,,,24.11,
5053,2022-07-30,13,240.0,31.0,22.2,24.73,
5054,2022-07-30,14,240.0,21.0,22.2,24.09,
5055,2022-07-30,15,170.0,21.0,22.2,25.85,
5056,2022-07-30,16,177.14285714285714,31.714285714285715,22.114285714285717,222.4855679834944,
5057,2022-07-30,17,250.0,38.5,23.45,23.82,47.87531266510257
5058,2022-07-30,18,245.0,33.5,25.299999999999997,22.62,
5059,2022-07-30,19,,,,23.02,
5060,2022-07-30,20,80.0,51.0,26.7,23.31,
5061,2022-07-30,21,90.0,41.0,27.133333333333336,24.2,
5062,2022-07-30,22,83.33333333333333,39.333333333333336,28.03333333333333,22.94,
5063,2022-07-30,23,90.0,46.0,27.2,21.61,
5064,2022-07-31,0,80.0,46.0,27.75,22.65,
5065,2022-07-31,1,60.0,46.0,28.3,23.27,
5066,2022-07-31,2,46.0,34.0,27.5,24.17,
5067,2022-07-31,3,80.0,21.0,27.2,216.8731953485474,
5068,2022-07-31,4,40.0,15.0,26.1,24.2,
5069,2022-07-31,5,,,,23.24,54.379807895235594
5070,2022-07-31,6,,,,24.42,
5071,2022-07-31,7,280.0,21.0,23.9,24.99,
5072,2022-07-31,8,285.0,31.0,23.95,24.93,
5073,2022-07-31,9,,,,24.16,
5074,2022-07-31,10,310.0,15.0,22.8,24.28,
5075,2022-07-31,11,250.0,21.0,22.8,24.13,
5076,2022-07-31,12,135.0,31.0,23.6,24.91,
5077,2022-07-31,13,320.0,21.0,23.9,26.41,
5078,2022-07-31,14,156.0,40.2,24.139999999999997,25.42,
5079,2022-07-31,15,50.0,46.0,24.4,24.32,
5080,2022-07-31,16,10.0,36.0,26.1,23.14,74.89433106466814
5081,2022-07-31,17,40.0,36.0,26.1,24.98,
5082,2022-07-31,18,35.0,46.5,26.4,25.13,
5083,2022-07-31,19,20.0,57.0,27.2,23.56,69.98932379542111
5084,2022-07-31,20,350.0,46.0,27.2,24.09,
5085,2022-07-31,21,350.0,57.0,27.8,21.88,
5086,2022-07-31,22,10.0,62.0,28.9,24.0,
5087,2022-07-31,23,10.0,62.0,28.3,22.81,
5088,2022-08-01,0,10.0,64.5,28.3,23.54,
5089,2022-08-01,1,360.0,51.0,27.8,24.21,
5090,2022-08-01,2,20.0,51.0,26.7,23.27,
5091,2022-08-01,3,330.0,57.0,22.8,24.06,70.3264386614385
5092,2022-08-01,4,330.0,46.0,24.4,21.9,
5093,2022-08-01,5,340.0,41.0,24.4,247.7094401527494,
5094,2022-08-01,6,330.0,38.5,24.15,23.42,
5095,2022-08-01,7,340.0,32.0,24.04,24.75,
5096,2022-08-01,8,350.0,15.0,24.4,26.43,
5097,2022-08-01,9,,,,25.22,57.164226642254235
5098,2022-08-01,10,,,,24.47,
5099,2022-08-01,11,233.33333333333334,24.333333333333332,21.8,23.82,
5100,2022-08-01,12,230.0,21.333333333333332,21.433333333333334,23.94,
5101,2022-08-01,13,210.0,15.0,21.7,25.1,
5102,2022-08-01,14,220.0,41.0,20.733333333333334,24.07,61.70858857416977
5103,2022-08-01,15,293.3333333333333,39.333333333333336,22.3,26.01,
5104,2022-08-01,16,305.0,39.5,22.85,24.69,
5105,2022-08-01,17,290.0,41.0,23.3,24.73,
5106,2022-08-01,18,320.0,36.0,24.15,22.89,
5107,2022-08-01,19,116.66666666666667,36.0,23.766666666666666,24.79,
5108,2022-08-01,20,303.3333333333333,42.666666666666664,25.03333333333333,22.24,
5109,2022-08-01,21,340.0,26.0,25.0,22.87,
5110,2022-08-01,22,340.0,41.0,27.2,23.99,
5111,2022-08-01,23,10.0,46.0,28.3,22.08,
5112,2022-08-02,0,160.0,33.5,26.950000000000003,21.76,
5113,2022-08-02,1,40.0,41.0,27.8,21.7,
5114,2022-08-02,2,20.0,31.0,27.8,24.43,
5115,2022-08-02,3,20.0,31.0,26.1,21.54,
5116,2022-08-02,4,10.0,15.0,24.4,22.93,
5117,2022-08-02,5,,,,22.07,
5118,2022-08-02,6,,,,23.31,72.49810405092542
5119,2022-08-02,7,290.0,21.0,22.8,25.22,
5120,2022-08-02,8,,,,25.42,
5121,2022-08-02,9,,,,25.24,
5122,2022-08-02,10,240.0,26.0,21.35,25.67,
5123,2022-08-02,11,240.0,26.0,21.1,25.45,
5124,2022-08-02,12,245.0,20.5,21.1,25.78,
5125,2022-08-02,13,218.0,27.0,20.76,24.35,63.87033472666976
5126,2022-08-02,14,230.0,26.0,19.4,26.3,
5127,2022-08-02,15,230.0,26.0,20.6,24.54,
5128,2022-08-02,16,240.0,31.0,20.6,23.24,
5129,2022-08-02,17,180.0,15.0,21.1,23.07,
5130,2022-08-02,18,207.5,20.75,22.425,23.94,
5131,2022-08-02,19,227.77777777777777,28.22222222222222,22.233333333333334,24.61,53.99202225405682
5132,2022-08-02,20,232.0,25.0,23.3,21.88,60.22306718490253
5133,2022-08-02,21,306.6666666666667,27.666666666666668,25.0,22.14,
5134,2022-08-02,22,320.0,36.0,23.3,23.2,
5135,2022-08-02,23,300.0,36.0,25.0,22.45,
5136,2022-08-03,0,320.0,33.5,25.85,22.46,
5137,2022-08-03,1,340.0,21.0,26.7,22.43,
5138,2022-08-03,2,10.0,31.0,26.1,24.44,72.76467637389176
5139,2022-08-03,3,360.0,31.0,25.6,22.59,
5140,2022-08-03,4,360.0,26.0,25.0,22.22,
5141,2022-08-03,5,290.0,21.0,23.9,24.31,
5142,2022-08-03,6,265.0,21.0,23.35,25.39,
5143,2022-08-03,7,190.0,15.0,21.7,24.09,
5144,2022-08-03,8,250.0,31.0,21.7,24.89,
5145,2022-08-03,9,,,,25.69,
5146,2022-08-03,10,240.0,31.0,20.6,25.64,
5147,2022-08-03,11,224.0,27.0,20.32,25.59,
5148,2022-08-03,12,225.0,28.5,19.7,23.79,
5149,2022-08-03,13,220.0,21.0,20.0,26.18,
5150,2022-08-03,14,230.0,21.0,19.4,24.69,
5151,2022-08-03,15,230.0,26.0,18.9,25.29,
5152,2022-08-03,16,230.0,26.0,19.4,261.99701755815863,
5153,2022-08-03,17,270.0,21.0,23.9,281.0244084442484,64.66377767973815
5154,2022-08-03,18,300.0,21.0,25.0,24.08,
5155,2022-08-03,19,30.0,21.0,26.7,24.26,
5156,2022-08-03,20,30.0,36.0,27.2,24.28,78.05298619166976
5157,2022-08-03,21,30.0,46.0,27.2,21.63,63.48741553463768
5158,2022-08-03,22,30.0,46.0,27.8,22.64,
5159,2022-08-03,23,50.0,51.0,27.8,24.31,
5160,2022-08-04,0,35.0,51.0,27.5,22.67,
5161,2022-08-04,1,60.0,41.0,26.7,22.35,83.6342114763792
5162,2022-08-04,2,216.0,36.0,24.240000000000002,22.14,
5163,2022-08-04,3,,,,23.06,
5164,2022-08-04,4,230.0,21.0,22.866666666666664,22.58,
5165,2022-08-04,5,240.0,24.333333333333332,23.03333333333333,22.38,
5166,2022-08-04,6,250.0,23.5,22.5,23.47,
5167,2022-08-04,7,230.0,15.0,21.7,23.82,
5168,2022-08-04,8,240.0,31.0,21.1,24.82,
5169,2022-08-04,9,,,,24.32,
5170,2022-08-04,10,230.0,26.0,20.0,24.43,
5171,2022-08-04,11,230.0,26.0,20.0,23.93,
5172,2022-08-04,12,230.0,28.5,20.0,23.51,
5173,2022-08-04,13,220.0,21.0,19.4,25.03,
5174,2022-08-04,14,230.0,31.0,19.4,26.06,
5175,2022-08-04,15,240.0,31.0,18.9,23.58,
5176,2022-08-04,16,230.0,26.0,20.6,22.63,85.01444468744504
5177,2022-08-04,17,240.0,26.0,23.9,23.55,
